Company_ID,Industry_Niche,Current_Gateway,Monthly_Volume_USD,Effective_Monthly_Fee_Lost_USD,Projected_24M_LTV_USD,Probability_to_Convert,Optimized_Target_CAC_USD,GTM_Target_Priority
IND-3607,IT Service Agency,PayPal,16174.79,707.82,3503.46,0.8162,857.86,High Propensity (>75%)
IND-3608,Freelance Developer,Traditional Bank,5984.01,253.31,1296.14,0.102,39.66,Low Propensity (<40%)
IND-3609,IT Service Agency,Traditional Bank,23689.31,1047.81,5131.1,0.7949,1223.61,High Propensity (>75%)
IND-3610,Freelance Developer,Traditional Bank,3075.72,101.18,666.2,0.0435,8.69,Low Propensity (<40%)
IND-3611,IT Service Agency,Traditional Bank,35002.24,897.51,7581.49,0.7626,1734.49,High Propensity (>75%)
IND-3612,IT Service Agency,Stripe,34048.75,827.99,7374.96,0.1061,234.74,Low Propensity (<40%)
IND-3613,Freelance Developer,Traditional Bank,2175.85,100.51,471.29,0.0646,9.14,Low Propensity (<40%)
IND-3614,IT Service Agency,Traditional Bank,36654.92,1072.46,7939.46,0.7956,1894.99,High Propensity (>75%)
IND-3615,IT Service Agency,PayPal,44661.4,1609.88,9673.66,0.7887,2288.89,High Propensity (>75%)
IND-3616,IT Service Agency,Traditional Bank,23716.58,1000.14,5137.01,0.7951,1225.33,High Propensity (>75%)
IND-3617,IT Service Agency,Payoneer,47724.83,1211.44,10337.2,0.7576,2349.44,High Propensity (>75%)
IND-3618,Freelance Developer,Stripe,1879.66,46.16,407.13,0.0776,9.48,Low Propensity (<40%)
IND-3619,IT Service Agency,PayPal,56173.24,1839.92,12167.12,0.8031,2931.42,High Propensity (>75%)
IND-3620,Freelance Developer,Payoneer,4177.48,90.47,904.84,0.0543,14.74,Low Propensity (<40%)
IND-3621,Freelance Developer,PayPal,5291.23,167.92,1146.08,0.0904,31.08,Low Propensity (<40%)
IND-3622,SaaS Startup,Traditional Bank,8647.8,305.52,1873.11,0.1561,87.72,Low Propensity (<40%)
IND-3623,D2C E-commerce,PayPal,14689.32,455.29,3181.71,0.8083,771.53,High Propensity (>75%)
IND-3624,IT Service Agency,PayPal,37284.82,1679.62,8075.89,0.7907,1915.68,High Propensity (>75%)
IND-3625,D2C E-commerce,PayPal,14569.19,560.23,3155.69,0.7948,752.44,High Propensity (>75%)
IND-3626,IT Service Agency,Payoneer,29369.19,825.92,6361.37,0.7705,1470.43,High Propensity (>75%)
IND-3627,Freelance Developer,PayPal,3106.87,99.15,672.95,0.0457,9.22,Low Propensity (<40%)
IND-3628,SaaS Startup,Stripe,26783.16,473.52,5801.23,0.1376,239.48,Low Propensity (<40%)
IND-3629,IT Service Agency,Payoneer,35308.07,680.64,7647.73,0.1157,265.45,Low Propensity (<40%)
IND-3630,Freelance Developer,PayPal,8081.5,293.97,1750.45,0.1515,79.56,Low Propensity (<40%)
IND-3631,Freelance Developer,PayPal,3947.04,169.94,854.93,0.1165,29.88,Low Propensity (<40%)
IND-3632,IT Service Agency,Traditional Bank,30652.05,1079.14,6639.23,0.7902,1573.9,High Propensity (>75%)
IND-3633,IT Service Agency,Stripe,43155.94,761.97,9347.58,0.1215,340.72,Low Propensity (<40%)
IND-3634,Freelance Developer,PayPal,1754.05,56.12,379.93,0.0511,5.82,Low Propensity (<40%)
IND-3635,Freelance Developer,Traditional Bank,2573.07,70.83,557.33,0.0514,8.59,Low Propensity (<40%)
IND-3636,D2C E-commerce,Traditional Bank,20487.42,927.82,4437.58,0.8135,1082.99,High Propensity (>75%)
IND-3637,Freelance Developer,PayPal,2656.13,99.49,575.32,0.0709,12.24,Low Propensity (<40%)
IND-3638,D2C E-commerce,Traditional Bank,5904.74,263.73,1278.97,0.1043,40.02,Low Propensity (<40%)
IND-3639,Freelance Developer,Traditional Bank,8737.05,379.41,1892.45,0.1082,61.43,Low Propensity (<40%)
IND-3640,IT Service Agency,PayPal,21061.82,688.44,4561.99,0.7838,1072.71,High Propensity (>75%)
IND-3641,IT Service Agency,Traditional Bank,36841.19,1064.3,7979.8,0.7887,1888.1,High Propensity (>75%)
IND-3642,Freelance Developer,PayPal,5138.17,217.33,1112.93,0.1158,38.66,Low Propensity (<40%)
IND-3643,Freelance Developer,Traditional Bank,1000.0,43.79,216.6,0.085,5.52,Low Propensity (<40%)
IND-3644,IT Service Agency,Traditional Bank,32326.83,1138.07,7001.99,0.778,1634.26,High Propensity (>75%)
IND-3645,IT Service Agency,PayPal,39484.13,1270.16,8552.26,0.7871,2019.44,High Propensity (>75%)
IND-3646,D2C E-commerce,PayPal,16771.55,513.84,3632.72,0.8066,879.04,High Propensity (>75%)
IND-3647,SaaS Startup,Traditional Bank,25421.12,853.6,5506.21,0.7868,1299.69,High Propensity (>75%)
IND-3648,SaaS Startup,Traditional Bank,17675.05,464.15,3828.42,0.8169,938.23,High Propensity (>75%)
IND-3649,SaaS Startup,PayPal,24275.03,831.09,5257.97,0.7765,1224.84,High Propensity (>75%)
IND-3650,IT Service Agency,Traditional Bank,28106.71,1013.33,6087.91,0.7922,1446.85,High Propensity (>75%)
IND-3651,IT Service Agency,Traditional Bank,20895.33,605.16,4525.93,0.8065,1095.05,High Propensity (>75%)
IND-3652,IT Service Agency,Traditional Bank,22022.72,633.46,4770.12,0.7739,1107.48,High Propensity (>75%)
IND-3653,IT Service Agency,Payoneer,20378.9,590.14,4414.07,0.8088,1071.03,High Propensity (>75%)
IND-3654,Freelance Developer,Payoneer,7019.17,170.01,1520.35,0.0844,38.5,Low Propensity (<40%)
IND-3655,SaaS Startup,Payoneer,10912.56,323.67,2363.66,0.6887,488.35,Medium Propensity (40-75%)
IND-3656,Freelance Developer,Payoneer,5548.08,116.28,1201.71,0.1319,47.55,Low Propensity (<40%)
IND-3657,Freelance Developer,PayPal,4468.15,184.96,967.8,0.1115,32.37,Low Propensity (<40%)
IND-3658,IT Service Agency,PayPal,33973.51,1150.66,7358.66,0.7901,1744.22,High Propensity (>75%)
IND-3659,Freelance Developer,PayPal,7727.21,313.59,1673.71,0.115,57.74,Low Propensity (<40%)
IND-3660,SaaS Startup,Traditional Bank,17369.44,498.1,3762.22,0.8222,927.99,High Propensity (>75%)
IND-3661,Freelance Developer,PayPal,6223.2,190.4,1347.95,0.0905,36.6,Low Propensity (<40%)
IND-3662,IT Service Agency,Payoneer,35375.63,1039.87,7662.36,0.7809,1795.06,High Propensity (>75%)
IND-3663,Freelance Developer,PayPal,4695.96,184.92,1017.14,0.1234,37.66,Low Propensity (<40%)
IND-3664,Freelance Developer,Traditional Bank,9599.94,467.35,2079.35,0.1782,111.16,Low Propensity (<40%)
IND-3665,IT Service Agency,Traditional Bank,20586.58,704.52,4459.05,0.8075,1080.2,High Propensity (>75%)
IND-3666,IT Service Agency,PayPal,47891.32,1704.95,10373.26,0.8077,2513.54,High Propensity (>75%)
IND-3667,Freelance Developer,PayPal,6312.81,233.6,1367.35,0.12,49.22,Low Propensity (<40%)
IND-3668,Freelance Developer,Payoneer,4040.95,106.43,875.27,0.1192,31.3,Low Propensity (<40%)
IND-3669,IT Service Agency,Traditional Bank,51293.19,2072.34,11110.1,0.8066,2688.42,High Propensity (>75%)
IND-3670,Freelance Developer,Payoneer,1303.78,38.35,282.4,0.0632,5.36,Low Propensity (<40%)
IND-3671,IT Service Agency,PayPal,29782.33,920.74,6450.85,0.7937,1536.01,High Propensity (>75%)
IND-3672,Freelance Developer,Payoneer,2583.04,68.03,559.49,0.0523,8.78,Low Propensity (<40%)
IND-3673,IT Service Agency,PayPal,39120.83,1389.12,8473.57,0.7933,2016.62,High Propensity (>75%)
IND-3674,Freelance Developer,PayPal,2773.87,93.33,600.82,0.0415,7.48,Low Propensity (<40%)
IND-3675,IT Service Agency,PayPal,39330.64,1522.76,8519.02,0.7947,2031.02,High Propensity (>75%)
IND-3676,IT Service Agency,Payoneer,33135.64,770.12,7177.18,0.0943,203.04,Low Propensity (<40%)
IND-3677,IT Service Agency,Stripe,30206.46,504.46,6542.72,0.1113,218.46,Low Propensity (<40%)
IND-3678,IT Service Agency,Traditional Bank,38886.47,1210.15,8422.81,0.7869,1988.37,High Propensity (>75%)
IND-3679,SaaS Startup,Traditional Bank,18388.27,661.26,3982.9,0.808,965.45,High Propensity (>75%)
IND-3680,IT Service Agency,Stripe,24113.65,471.25,5223.02,0.1264,198.06,Low Propensity (<40%)
IND-3681,Freelance Developer,PayPal,10602.75,382.53,2296.56,0.5769,397.47,Medium Propensity (40-75%)
IND-3682,IT Service Agency,PayPal,30128.33,998.14,6525.8,0.7925,1551.51,High Propensity (>75%)
IND-3683,IT Service Agency,PayPal,12823.91,394.66,2777.66,0.6672,555.98,Medium Propensity (40-75%)
IND-3684,IT Service Agency,Traditional Bank,26579.01,1338.01,5757.01,0.8176,1412.08,High Propensity (>75%)
IND-3685,IT Service Agency,Payoneer,22327.23,657.4,4836.08,0.7751,1124.53,High Propensity (>75%)
IND-3686,IT Service Agency,Payoneer,43261.46,996.72,9370.43,0.1915,538.33,Low Propensity (<40%)
IND-3687,SaaS Startup,Traditional Bank,21929.92,1125.62,4750.02,0.6811,970.57,Medium Propensity (40-75%)
IND-3688,SaaS Startup,Traditional Bank,22392.28,957.93,4850.17,0.7962,1158.51,High Propensity (>75%)
IND-3689,SaaS Startup,Payoneer,17779.87,290.26,3851.12,0.0718,82.95,Low Propensity (<40%)
IND-3690,SaaS Startup,Traditional Bank,18323.9,530.13,3968.96,0.8194,975.65,High Propensity (>75%)
IND-3691,SaaS Startup,Payoneer,17774.41,523.9,3849.94,0.8187,945.58,High Propensity (>75%)
IND-3692,IT Service Agency,Traditional Bank,34188.07,1434.67,7405.14,0.7996,1776.34,High Propensity (>75%)
IND-3693,SaaS Startup,PayPal,25012.0,1093.4,5417.6,0.8056,1309.33,High Propensity (>75%)
IND-3694,D2C E-commerce,Stripe,16680.38,419.8,3612.97,0.203,220.03,Low Propensity (<40%)
IND-3695,SaaS Startup,PayPal,23000.68,853.72,4981.95,0.7817,1168.32,High Propensity (>75%)
IND-3696,Freelance Developer,PayPal,5999.12,188.07,1299.41,0.0888,34.62,Low Propensity (<40%)
IND-3697,IT Service Agency,PayPal,43844.42,1470.14,9496.7,0.8011,2282.34,High Propensity (>75%)
IND-3698,Freelance Developer,Traditional Bank,5576.3,150.74,1207.83,0.0913,33.08,Low Propensity (<40%)
IND-3699,Freelance Developer,Traditional Bank,5717.7,172.01,1238.45,0.0922,34.26,Low Propensity (<40%)
IND-3700,SaaS Startup,Stripe,27132.84,529.42,5876.97,0.1252,220.74,Low Propensity (<40%)
IND-3701,D2C E-commerce,Payoneer,11674.77,201.32,2528.76,0.0695,52.72,Low Propensity (<40%)
IND-3702,IT Service Agency,PayPal,26442.57,870.09,5727.46,0.7868,1351.91,High Propensity (>75%)
IND-3703,IT Service Agency,Traditional Bank,23140.78,848.41,5012.29,0.7781,1170.02,High Propensity (>75%)
IND-3704,Freelance Developer,Traditional Bank,5365.83,183.72,1162.24,0.1324,46.16,Low Propensity (<40%)
IND-3705,Freelance Developer,Traditional Bank,1292.54,48.92,279.96,0.0808,6.79,Low Propensity (<40%)
IND-3706,IT Service Agency,PayPal,39621.54,1471.35,8582.03,0.7965,2050.68,High Propensity (>75%)
IND-3707,IT Service Agency,Payoneer,33908.07,854.06,7344.49,0.692,1524.72,Medium Propensity (40-75%)
IND-3708,IT Service Agency,PayPal,46346.4,2094.45,10038.63,0.7929,2387.89,High Propensity (>75%)
IND-3709,IT Service Agency,Payoneer,28280.83,486.31,6125.63,0.135,248.09,Low Propensity (<40%)
IND-3710,Freelance Developer,Traditional Bank,4593.36,127.61,994.92,0.1008,30.09,Low Propensity (<40%)
IND-3711,SaaS Startup,Traditional Bank,26733.22,1261.46,5790.42,0.808,1403.6,High Propensity (>75%)
IND-3712,IT Service Agency,Traditional Bank,48831.36,1890.93,10576.87,0.8092,2567.64,High Propensity (>75%)
IND-3713,IT Service Agency,PayPal,28198.48,1203.37,6107.79,0.7986,1463.3,High Propensity (>75%)
IND-3714,IT Service Agency,Traditional Bank,36817.81,1147.41,7974.74,0.7794,1864.65,High Propensity (>75%)
IND-3715,IT Service Agency,Stripe,37944.19,895.88,8218.71,0.1371,338.04,Low Propensity (<40%)
IND-3716,Freelance Developer,Traditional Bank,5747.31,286.62,1244.87,0.1284,47.95,Low Propensity (<40%)
IND-3717,D2C E-commerce,Stripe,13687.12,301.16,2964.63,0.1275,113.4,Low Propensity (<40%)
IND-3718,Freelance Developer,PayPal,7562.77,245.88,1638.1,0.0913,44.87,Low Propensity (<40%)
IND-3719,IT Service Agency,Stripe,16102.97,395.68,3487.9,0.1597,167.11,Low Propensity (<40%)
IND-3720,Freelance Developer,PayPal,4157.74,178.55,900.57,0.1136,30.69,Low Propensity (<40%)
IND-3721,Freelance Developer,Stripe,5895.86,136.43,1277.04,0.0889,34.06,Low Propensity (<40%)
IND-3722,Freelance Developer,Traditional Bank,5914.45,156.75,1281.07,0.089,34.21,Low Propensity (<40%)
IND-3723,SaaS Startup,Payoneer,28116.55,763.02,6090.04,0.7614,1391.09,High Propensity (>75%)
IND-3724,IT Service Agency,Stripe,46982.25,795.88,10176.36,0.0933,284.83,Low Propensity (<40%)
IND-3725,IT Service Agency,Traditional Bank,32144.58,1017.35,6962.52,0.7839,1637.38,High Propensity (>75%)
IND-3726,IT Service Agency,Traditional Bank,47998.71,1938.24,10396.52,0.8012,2498.91,High Propensity (>75%)
IND-3727,IT Service Agency,PayPal,27859.58,976.1,6034.39,0.794,1437.39,High Propensity (>75%)
IND-3728,IT Service Agency,Stripe,44308.87,985.7,9597.3,0.1644,473.34,Low Propensity (<40%)
IND-3729,SaaS Startup,PayPal,30863.13,1232.44,6684.95,0.7881,1580.52,High Propensity (>75%)
IND-3730,Freelance Developer,PayPal,7429.89,241.09,1609.31,0.0908,43.84,Low Propensity (<40%)
IND-3731,SaaS Startup,Traditional Bank,20634.62,870.48,4469.46,0.8025,1076.02,High Propensity (>75%)
IND-3732,IT Service Agency,Traditional Bank,31682.21,1535.37,6862.37,0.7967,1640.18,High Propensity (>75%)
IND-3733,D2C E-commerce,Payoneer,7357.04,131.64,1593.53,0.0743,35.52,Low Propensity (<40%)
IND-3734,D2C E-commerce,Traditional Bank,16552.7,669.98,3585.31,0.8035,864.24,High Propensity (>75%)
IND-3735,Freelance Developer,PayPal,2769.57,100.51,599.89,0.0681,12.26,Low Propensity (<40%)
IND-3736,D2C E-commerce,Stripe,11034.33,222.33,2390.04,0.0608,43.59,Low Propensity (<40%)
IND-3737,SaaS Startup,Traditional Bank,12855.53,423.41,2784.51,0.6301,526.36,Medium Propensity (40-75%)
IND-3738,D2C E-commerce,PayPal,12698.04,452.91,2750.4,0.8147,672.22,High Propensity (>75%)
IND-3739,IT Service Agency,Traditional Bank,34720.31,915.96,7520.42,0.7925,1787.98,High Propensity (>75%)
IND-3740,IT Service Agency,PayPal,37736.15,1711.81,8173.65,0.789,1934.7,High Propensity (>75%)
IND-3741,IT Service Agency,Traditional Bank,28994.93,1195.92,6280.3,0.7962,1500.11,High Propensity (>75%)
IND-3742,IT Service Agency,Payoneer,45692.84,1036.47,9897.07,0.1598,474.46,Low Propensity (<40%)
IND-3743,IT Service Agency,Traditional Bank,32917.95,1157.67,7130.03,0.7821,1672.92,High Propensity (>75%)
IND-3744,Freelance Developer,PayPal,3424.56,135.08,741.76,0.1256,27.95,Low Propensity (<40%)
IND-3745,Freelance Developer,PayPal,5452.58,198.14,1181.03,0.1196,42.38,Low Propensity (<40%)
IND-3746,SaaS Startup,Traditional Bank,31781.32,1097.14,6883.83,0.7886,1628.58,High Propensity (>75%)
IND-3747,IT Service Agency,Payoneer,38351.61,847.27,8306.96,0.1112,277.12,Low Propensity (<40%)
IND-3748,Freelance Developer,Traditional Bank,4274.29,139.49,925.81,0.0936,26.0,Low Propensity (<40%)
IND-3749,Freelance Developer,PayPal,1945.08,64.81,421.3,0.0469,5.93,Low Propensity (<40%)
IND-3750,IT Service Agency,Traditional Bank,32805.88,1301.42,7105.75,0.7803,1663.39,High Propensity (>75%)
IND-3751,Freelance Developer,PayPal,5469.86,238.92,1184.77,0.1096,38.96,Low Propensity (<40%)
IND-3752,IT Service Agency,Traditional Bank,31124.19,916.4,6741.5,0.7953,1608.45,High Propensity (>75%)
IND-3753,IT Service Agency,PayPal,18346.15,571.63,3973.78,0.8097,965.27,High Propensity (>75%)
IND-3754,D2C E-commerce,Traditional Bank,10747.17,337.91,2327.84,0.6467,451.62,Medium Propensity (40-75%)
IND-3755,IT Service Agency,Payoneer,49545.38,1490.89,10731.53,0.8261,2659.6,High Propensity (>75%)
IND-3756,SaaS Startup,Traditional Bank,28604.01,1339.33,6195.63,0.8098,1505.17,High Propensity (>75%)
IND-3757,Freelance Developer,Payoneer,3226.72,79.95,698.91,0.0551,11.55,Low Propensity (<40%)
IND-3758,Freelance Developer,Payoneer,6345.51,189.13,1374.44,0.0904,37.28,Low Propensity (<40%)
IND-3759,IT Service Agency,Traditional Bank,23214.27,869.45,5028.21,0.7857,1185.2,High Propensity (>75%)
IND-3760,IT Service Agency,PayPal,49043.16,2224.52,10622.75,0.8183,2607.78,High Propensity (>75%)
IND-3761,IT Service Agency,Traditional Bank,37452.36,1250.1,8112.18,0.787,1915.29,High Propensity (>75%)
IND-3762,Freelance Developer,Traditional Bank,6899.28,217.75,1494.38,0.091,40.8,Low Propensity (<40%)
IND-3763,SaaS Startup,Payoneer,9709.44,245.93,2103.06,0.0785,49.53,Low Propensity (<40%)
IND-3764,IT Service Agency,PayPal,41776.37,1529.58,9048.76,0.7975,2164.92,High Propensity (>75%)
IND-3765,D2C E-commerce,PayPal,14961.63,602.57,3240.69,0.7962,774.07,High Propensity (>75%)
IND-3766,SaaS Startup,Traditional Bank,25111.57,830.87,5439.17,0.7776,1268.85,High Propensity (>75%)
IND-3767,IT Service Agency,Traditional Bank,44148.68,1840.14,9562.6,0.7934,2276.09,High Propensity (>75%)
IND-3768,SaaS Startup,Traditional Bank,20394.71,672.62,4417.49,0.7785,1031.71,High Propensity (>75%)
IND-3769,Freelance Developer,Payoneer,3798.34,61.15,822.72,0.0409,10.09,Low Propensity (<40%)
IND-3770,IT Service Agency,PayPal,42796.96,1901.17,9269.82,0.7901,2197.22,High Propensity (>75%)
IND-3771,IT Service Agency,Payoneer,34398.46,1013.13,7450.71,0.7946,1776.1,High Propensity (>75%)
IND-3772,Freelance Developer,Traditional Bank,3254.43,164.99,704.91,0.1356,28.68,Low Propensity (<40%)
IND-3773,SaaS Startup,Traditional Bank,14479.09,634.13,3136.17,0.8013,753.9,High Propensity (>75%)
IND-3774,SaaS Startup,Traditional Bank,11137.01,474.12,2412.28,0.7958,575.91,High Propensity (>75%)
IND-3775,SaaS Startup,Traditional Bank,16938.25,674.96,3668.82,0.8023,883.05,High Propensity (>75%)
IND-3776,IT Service Agency,Traditional Bank,46026.92,1322.38,9969.43,0.792,2368.74,High Propensity (>75%)
IND-3777,IT Service Agency,Payoneer,36778.3,673.72,7966.18,0.121,289.17,Low Propensity (<40%)
IND-3778,SaaS Startup,Payoneer,16821.39,334.82,3643.51,0.0638,69.74,Low Propensity (<40%)
IND-3779,IT Service Agency,PayPal,43048.56,1911.72,9324.32,0.7913,2213.5,High Propensity (>75%)
IND-3780,IT Service Agency,PayPal,26675.23,905.67,5777.85,0.7987,1384.43,High Propensity (>75%)
IND-3781,Freelance Developer,Traditional Bank,5190.7,256.12,1124.31,0.1182,39.87,Low Propensity (<40%)
IND-3782,D2C E-commerce,Payoneer,14101.85,329.64,3054.46,0.1171,107.3,Low Propensity (<40%)
IND-3783,Freelance Developer,Traditional Bank,6558.26,285.62,1420.52,0.1132,48.24,Low Propensity (<40%)
IND-3784,Freelance Developer,Stripe,1845.54,30.93,399.74,0.0715,8.57,Low Propensity (<40%)
IND-3785,IT Service Agency,PayPal,26498.02,925.53,5739.47,0.7961,1370.76,High Propensity (>75%)
IND-3786,D2C E-commerce,Traditional Bank,6808.77,339.1,1474.78,0.116,51.32,Low Propensity (<40%)
IND-3787,IT Service Agency,Stripe,32404.03,586.33,7018.71,0.1124,236.67,Low Propensity (<40%)
IND-3788,D2C E-commerce,Traditional Bank,21057.14,693.74,4560.98,0.7891,1079.72,High Propensity (>75%)
IND-3789,D2C E-commerce,PayPal,12472.76,420.05,2701.6,0.6331,513.11,Medium Propensity (40-75%)
IND-3790,Freelance Developer,PayPal,3978.63,130.87,861.77,0.0977,25.26,Low Propensity (<40%)
IND-3791,D2C E-commerce,Traditional Bank,19358.62,604.88,4193.08,0.8006,1007.09,High Propensity (>75%)
IND-3792,SaaS Startup,PayPal,26411.3,1060.86,5720.69,0.7939,1362.5,High Propensity (>75%)
IND-3793,IT Service Agency,PayPal,34114.29,1284.13,7389.16,0.787,1744.58,High Propensity (>75%)
IND-3794,SaaS Startup,Payoneer,24108.29,575.03,5221.86,0.1396,218.69,Low Propensity (<40%)
IND-3795,SaaS Startup,Traditional Bank,13538.27,390.95,2932.39,0.7017,617.3,Medium Propensity (40-75%)
IND-3796,IT Service Agency,Stripe,48779.74,1158.03,10565.69,0.2383,755.34,Low Propensity (<40%)
IND-3797,Freelance Developer,Traditional Bank,9297.41,425.08,2013.82,0.1202,72.62,Low Propensity (<40%)
IND-3798,D2C E-commerce,Traditional Bank,17606.08,456.01,3813.48,0.8205,938.69,High Propensity (>75%)
IND-3799,IT Service Agency,Traditional Bank,14156.68,509.57,3066.34,0.8048,740.34,High Propensity (>75%)
IND-3800,Freelance Developer,Traditional Bank,3883.54,105.79,841.17,0.1908,48.15,Low Propensity (<40%)
IND-3801,D2C E-commerce,Traditional Bank,18064.13,825.9,3912.69,0.8126,953.83,High Propensity (>75%)
IND-3802,D2C E-commerce,Stripe,12892.59,291.13,2792.53,0.1281,107.32,Low Propensity (<40%)
IND-3803,D2C E-commerce,Traditional Bank,21360.99,1044.86,4626.79,0.788,1093.77,High Propensity (>75%)
IND-3804,SaaS Startup,Traditional Bank,23528.94,740.18,5096.37,0.7611,1163.66,High Propensity (>75%)
IND-3805,D2C E-commerce,Traditional Bank,11467.62,426.94,2483.89,0.6817,507.98,Medium Propensity (40-75%)
IND-3806,Freelance Developer,Payoneer,5064.53,91.29,1096.98,0.0362,11.91,Low Propensity (<40%)
IND-3807,IT Service Agency,Payoneer,26061.67,555.82,5644.96,0.1401,237.26,Low Propensity (<40%)
IND-3808,SaaS Startup,Traditional Bank,18904.49,734.37,4094.71,0.7967,978.68,High Propensity (>75%)
IND-3809,Freelance Developer,Traditional Bank,3890.81,104.72,842.75,0.1466,37.06,Low Propensity (<40%)
IND-3810,IT Service Agency,Traditional Bank,46747.62,2050.74,10125.53,0.7946,2413.72,High Propensity (>75%)
IND-3811,Freelance Developer,Traditional Bank,9232.02,362.97,1999.66,0.161,96.58,Low Propensity (<40%)
IND-3812,Freelance Developer,Traditional Bank,2137.62,99.35,463.01,0.0636,8.83,Low Propensity (<40%)
IND-3813,IT Service Agency,PayPal,15767.84,542.29,3415.31,0.8127,832.69,High Propensity (>75%)
IND-3814,SaaS Startup,Traditional Bank,18528.97,901.64,4013.37,0.797,959.6,High Propensity (>75%)
IND-3815,Freelance Developer,PayPal,1963.17,89.49,425.22,0.0617,7.87,Low Propensity (<40%)
IND-3816,SaaS Startup,Traditional Bank,20277.27,1011.64,4392.06,0.8094,1066.48,High Propensity (>75%)
